application_id,opening_id,applicant_name,application_date,stage,source,demographic,outcome
APP01589,OPEN0087,Julie Kim,6/28/2023,Applied,LinkedIn,Asian,Pending
APP01590,OPEN0087,Angela Buck,7/6/2023,Screen,LinkedIn,Asian,Pending
APP01591,OPEN0087,Tamara Cuevas,6/26/2023,Interview,LinkedIn,Black,Pending
APP01592,OPEN0087,Lisa Russell,7/5/2023,Interview,LinkedIn,White,Pending
APP01593,OPEN0087,Janice Taylor,6/11/2023,Screen,LinkedIn,White,Pending
APP01594,OPEN0087,Teresa Leonard,6/9/2023,Interview,LinkedIn,White,Pending
APP01595,OPEN0087,Lindsey Villanueva,6/18/2023,Offer,LinkedIn,Black,Pending
APP01596,OPEN0087,Jessica Williams,6/22/2023,Applied,LinkedIn,White,Pending
APP01597,OPEN0087,Tony Weber,6/7/2023,Interview,LinkedIn,Asian,Pending
APP01598,OPEN0087,Denise White,6/26/2023,Offer,LinkedIn,Black,Pending
APP01599,OPEN0087,Jason Washington,6/14/2023,Offer,LinkedIn,Asian,Pending
APP01600,OPEN0087,Danielle Watkins,6/11/2023,Screen,LinkedIn,Hispanic,Pending
APP01601,OPEN0087,James Wiggins,6/23/2023,Screen,LinkedIn,White,Pending
APP01602,OPEN0087,Rebecca Phillips,6/15/2023,Screen,LinkedIn,Asian,Pending
APP01603,OPEN0087,Christopher Murray,6/9/2023,Interview,LinkedIn,Asian,Pending
APP01604,OPEN0087,Ashley Hampton,7/3/2023,Applied,LinkedIn,White,Pending
APP01605,OPEN0088,Crystal Schaefer,9/14/2023,Applied,Indeed,White,Pending
APP01606,OPEN0088,Ryan Knight,9/10/2023,Applied,Indeed,White,Pending
APP01607,OPEN0088,Robert Wolfe,10/4/2023,Applied,Indeed,White,Pending
APP01608,OPEN0088,David Bauer,9/20/2023,Applied,Indeed,White,Pending
APP01609,OPEN0088,Darren Mcknight,9/23/2023,Screen,Indeed,Black,Pending
APP01610,OPEN0088,Stephanie Matthews,9/13/2023,Applied,Indeed,Black,Pending
APP01611,OPEN0088,Calvin Mitchell,9/22/2023,Applied,Indeed,White,Pending
APP01612,OPEN0088,Dawn Johnson,9/24/2023,Applied,Indeed,Asian,Pending
APP01613,OPEN0088,Vanessa Boyer,9/7/2023,Screen,Indeed,White,Pending
APP01614,OPEN0088,Thomas Hancock,9/11/2023,Applied,Indeed,Asian,Pending
APP01615,OPEN0088,Justin Jones,9/13/2023,Screen,Indeed,Asian,Pending
APP01616,OPEN0088,Thomas Taylor,9/14/2023,Interview,Indeed,White,Pending
APP01617,OPEN0088,Holly Richards,9/28/2023,Interview,Indeed,White,Pending
APP01618,OPEN0089,Anthony Porter,8/3/2023,Screen,LinkedIn,Black,Pending
APP01619,OPEN0089,Roberto George,8/9/2023,Applied,LinkedIn,White,Pending
APP01620,OPEN0089,Alison Barnett,7/31/2023,Applied,LinkedIn,Hispanic,Pending
APP01621,OPEN0089,Donna Rivera,7/22/2023,Hired,LinkedIn,White,Hired
APP01622,OPEN0089,Maria Horton,7/23/2023,Applied,LinkedIn,Asian,Pending
APP01623,OPEN0089,Heidi White,8/1/2023,Screen,LinkedIn,White,Pending
APP01624,OPEN0089,Tiffany Ward,8/4/2023,Interview,LinkedIn,White,Pending
APP01625,OPEN0089,Julie Ballard,8/18/2023,Applied,LinkedIn,Black,Pending
APP01626,OPEN0089,Michael Mccarthy,8/11/2023,Interview,LinkedIn,White,Pending
APP01627,OPEN0089,Dylan Garcia DDS,8/9/2023,Applied,LinkedIn,White,Pending
APP01628,OPEN0089,Jackie Baird,8/5/2023,Interview,LinkedIn,Asian,Pending
APP01629,OPEN0089,Jon Wong,7/25/2023,Interview,LinkedIn,Black,Pending
APP01630,OPEN0089,Adam Bates,8/2/2023,Interview,LinkedIn,White,Pending
APP01631,OPEN0089,Wendy Schultz,7/23/2023,Screen,LinkedIn,White,Pending
APP01632,OPEN0089,Charles Rocha,7/23/2023,Hired,LinkedIn,White,Hired
APP01633,OPEN0089,Mark Torres,8/8/2023,Screen,LinkedIn,Black,Pending
APP01634,OPEN0089,Vanessa Perez,7/23/2023,Offer,LinkedIn,Black,Pending
APP01635,OPEN0089,Elizabeth West,8/16/2023,Screen,LinkedIn,Asian,Pending
APP01636,OPEN0089,James Gaines,8/4/2023,Applied,LinkedIn,Black,Pending
APP01637,OPEN0090,Shawn Stark,1/2/2023,Applied,Indeed,White,Pending
APP01638,OPEN0090,Julie Coleman,12/19/2022,Applied,Indeed,White,Pending
APP01639,OPEN0090,Patrick Mullins,1/15/2023,Applied,Indeed,Asian,Pending
APP01640,OPEN0090,Ruth Andersen,1/13/2023,Applied,Indeed,White,Pending
APP01641,OPEN0090,Michael Griffith,12/26/2022,Applied,Indeed,White,Pending
APP01642,OPEN0090,Madeline Underwood,1/10/2023,Applied,Indeed,Black,Pending
APP01643,OPEN0090,Sydney Pierce,1/6/2023,Applied,Indeed,White,Pending
APP01644,OPEN0090,Teresa Campbell,12/21/2022,Applied,Indeed,Hispanic,Pending
APP01645,OPEN0090,Joshua Mcmillan,1/12/2023,Screen,Indeed,White,Pending
APP01646,OPEN0090,Charles Love,1/16/2023,Screen,Indeed,Black,Pending
APP01647,OPEN0090,Willie Wong,1/8/2023,Applied,Indeed,White,Pending
APP01648,OPEN0090,David Carroll,12/22/2022,Applied,Indeed,White,Pending
APP01649,OPEN0090,Travis Fuller,12/27/2022,Applied,Indeed,White,Pending
APP01650,OPEN0090,William Howard,12/24/2022,Applied,Indeed,White,Pending
APP01651,OPEN0090,Kelly Nguyen,12/24/2022,Applied,Indeed,White,Pending
APP01652,OPEN0090,Melissa Riley,1/12/2023,Applied,Indeed,White,Pending
APP01653,OPEN0090,Wayne Li,1/14/2023,Applied,Indeed,White,Pending
APP01654,OPEN0090,Briana Harris,12/25/2022,Screen,Indeed,White,Pending
APP01655,OPEN0091,Edgar Ellis,8/21/2023,Interview,Company Website,Black,Pending
APP01656,OPEN0091,Nicholas Smith,8/21/2023,Applied,Company Website,White,Pending
APP01657,OPEN0091,Ann Harris,8/21/2023,Applied,Company Website,White,Pending
APP01658,OPEN0091,John Lara,9/14/2023,Applied,Company Website,Hispanic,Pending
APP01659,OPEN0091,Lisa Thomas,8/24/2023,Screen,Company Website,Asian,Pending
APP01660,OPEN0091,Todd Lynch,9/4/2023,Offer,Company Website,Black,Pending
APP01661,OPEN0091,Karen Webster,9/9/2023,Applied,Company Website,White,Pending
APP01662,OPEN0091,Lawrence Hansen,9/13/2023,Applied,Company Website,White,Pending
APP01663,OPEN0091,Tony Dawson,9/3/2023,Applied,Company Website,Asian,Pending
APP01664,OPEN0091,Heather Watson,9/4/2023,Applied,Company Website,Asian,Pending
APP01665,OPEN0091,Samuel Smith,8/26/2023,Screen,Company Website,Black,Pending
APP01666,OPEN0091,Natalie Smith,9/15/2023,Screen,Company Website,White,Pending
APP01667,OPEN0091,Dale Smith,9/15/2023,Applied,Company Website,White,Pending
APP01668,OPEN0091,Alyssa Thomas,8/25/2023,Applied,Company Website,White,Pending
APP01669,OPEN0091,Martin Mora,8/25/2023,Applied,Company Website,White,Pending
APP01670,OPEN0091,Randall Campbell,8/23/2023,Applied,Company Website,Black,Pending
APP01671,OPEN0091,Amy Rose,8/28/2023,Interview,Company Website,White,Pending
APP01672,OPEN0091,Seth Scott,8/20/2023,Screen,Company Website,White,Pending
APP01673,OPEN0092,Kristen Reed,7/18/2018,Applied,LinkedIn,White,Pending
APP01674,OPEN0092,Suzanne Dyer,6/25/2018,Applied,LinkedIn,White,Pending
APP01675,OPEN0092,Ashley Estrada,7/13/2018,Offer,LinkedIn,White,Pending
APP01676,OPEN0092,Kelly Eaton,6/26/2018,Applied,LinkedIn,White,Pending
APP01677,OPEN0092,Tyler Huffman,6/29/2018,Applied,LinkedIn,Asian,Pending
APP01678,OPEN0092,Richard Vance,6/28/2018,Screen,LinkedIn,Black,Pending
APP01679,OPEN0092,Christopher Ramirez,7/15/2018,Applied,LinkedIn,Black,Pending
APP01680,OPEN0092,Erin Hill,7/13/2018,Screen,LinkedIn,White,Pending
APP01681,OPEN0092,Bobby Melton,7/1/2018,Applied,LinkedIn,White,Pending
APP01682,OPEN0092,Patrick Gates,7/1/2018,Screen,LinkedIn,Asian,Pending
APP01683,OPEN0092,William Ross,6/25/2018,Screen,LinkedIn,White,Pending
APP01684,OPEN0092,Dr. Danielle Morse,7/8/2018,Applied,LinkedIn,White,Pending
APP01685,OPEN0092,Linda Webster,7/19/2018,Applied,LinkedIn,Hispanic,Pending
APP01686,OPEN0092,Daniel Austin,7/11/2018,Interview,LinkedIn,Black,Pending
APP01687,OPEN0092,Diana Washington,7/18/2018,Interview,LinkedIn,White,Pending
APP01688,OPEN0092,John Lopez,6/26/2018,Applied,LinkedIn,White,Pending
APP01689,OPEN0092,James Smith,7/20/2018,Applied,LinkedIn,White,Pending
APP01690,OPEN0092,Anthony Solomon,6/27/2018,Applied,LinkedIn,White,Pending
APP01691,OPEN0092,Timothy Morrow,7/11/2018,Applied,LinkedIn,Black,Pending
APP01692,OPEN0092,Laura Solis,7/3/2018,Interview,LinkedIn,White,Pending
APP01693,OPEN0092,Eric Lindsey,7/8/2018,Interview,LinkedIn,White,Pending
APP01694,OPEN0092,Pamela Castillo,7/14/2018,Offer,LinkedIn,White,Pending
APP01695,OPEN0092,Gerald Ramos,7/13/2018,Applied,LinkedIn,Black,Pending
APP01696,OPEN0092,Whitney Lucero,7/7/2018,Interview,LinkedIn,Asian,Pending
APP01697,OPEN0092,Marissa Adams,7/18/2018,Interview,LinkedIn,White,Pending
APP01698,OPEN0092,Christopher Vazquez,7/4/2018,Applied,LinkedIn,Asian,Pending
APP01699,OPEN0092,Taylor Clements,6/24/2018,Offer,LinkedIn,White,Pending
APP01700,OPEN0092,Eugene Oliver,7/10/2018,Applied,LinkedIn,Asian,Pending
APP01701,OPEN0092,Joseph Welch,6/27/2018,Offer,LinkedIn,Black,Pending
APP01702,OPEN0092,Susan Johnson,7/4/2018,Screen,LinkedIn,White,Pending
APP01703,OPEN0093,Nicholas Hill,6/21/2018,Applied,Indeed,White,Pending
APP01704,OPEN0093,Courtney Campbell,6/29/2018,Offer,Indeed,White,Pending
APP01705,OPEN0093,Juan Lopez,6/30/2018,Applied,Indeed,Black,Pending
APP01706,OPEN0093,Yolanda Scott,6/30/2018,Interview,Indeed,Asian,Pending
APP01707,OPEN0093,Eileen Miller,6/20/2018,Screen,Indeed,Black,Pending
APP01708,OPEN0093,Richard Singleton,6/28/2018,Applied,Indeed,White,Pending
APP01709,OPEN0093,Maria Johnson,7/12/2018,Hired,Indeed,White,Hired
APP01710,OPEN0093,Krystal Smith,6/27/2018,Interview,Indeed,Black,Pending
APP01711,OPEN0093,Joseph Higgins,7/11/2018,Applied,Indeed,White,Pending
APP01712,OPEN0093,Shelby Wright,7/12/2018,Screen,Indeed,White,Pending
APP01713,OPEN0093,Curtis Murphy,6/20/2018,Interview,Indeed,White,Pending
APP01714,OPEN0093,Robert Webster,7/13/2018,Interview,Indeed,White,Pending
APP01715,OPEN0093,Stephen Johnson,7/7/2018,Offer,Indeed,White,Pending
APP01716,OPEN0093,Larry Torres,7/14/2018,Screen,Indeed,White,Pending
APP01717,OPEN0093,Kimberly Wells,7/6/2018,Applied,Indeed,Black,Pending
APP01718,OPEN0094,Susan Martinez,11/27/2023,Screen,LinkedIn,White,Pending
APP01719,OPEN0094,Daniel Mills,12/5/2023,Interview,LinkedIn,White,Pending
APP01720,OPEN0094,Austin Pope,11/27/2023,Interview,LinkedIn,White,Pending
APP01721,OPEN0094,Anthony Johnson,12/1/2023,Applied,LinkedIn,Black,Pending
APP01722,OPEN0094,Eric Duran,12/6/2023,Applied,LinkedIn,Hispanic,Pending
APP01723,OPEN0094,Curtis Jacobson,11/12/2023,Interview,LinkedIn,White,Pending
APP01724,OPEN0094,Janice Burke,11/23/2023,Applied,LinkedIn,Black,Pending
APP01725,OPEN0094,Matthew Ellis,11/28/2023,Offer,LinkedIn,Black,Pending
APP01726,OPEN0094,Bruce Campbell,12/5/2023,Screen,LinkedIn,White,Pending
APP01727,OPEN0094,Chelsey Lewis,11/30/2023,Offer,LinkedIn,Black,Pending
APP01728,OPEN0094,Joshua White,12/9/2023,Applied,LinkedIn,Black,Pending
APP01729,OPEN0094,Elizabeth Solis,12/9/2023,Applied,LinkedIn,Black,Pending
APP01730,OPEN0094,Vincent Wagner,11/28/2023,Applied,LinkedIn,White,Pending
APP01731,OPEN0094,Jonathan Andrade,11/27/2023,Applied,LinkedIn,White,Pending
APP01732,OPEN0094,Taylor Matthews,12/9/2023,Screen,LinkedIn,Asian,Pending
APP01733,OPEN0094,Morgan Jones,11/19/2023,Applied,LinkedIn,White,Pending
APP01734,OPEN0094,Alexis Sanchez,11/23/2023,Offer,LinkedIn,Asian,Pending
APP01735,OPEN0094,Laura Hill,11/26/2023,Applied,LinkedIn,White,Pending
APP01736,OPEN0094,Walter Ferguson,12/2/2023,Screen,LinkedIn,Asian,Pending
APP01737,OPEN0094,Daniel Maldonado,11/17/2023,Applied,LinkedIn,White,Pending
APP01738,OPEN0094,Zachary Johnson,12/11/2023,Screen,LinkedIn,Black,Pending
APP01739,OPEN0095,Spencer Miller,5/20/2020,Screen,Referral,Black,Pending
APP01740,OPEN0095,Jerry Roberts,5/21/2020,Applied,Referral,White,Pending
APP01741,OPEN0095,Brad Collins,5/9/2020,Screen,Referral,White,Pending
APP01742,OPEN0095,Allison Griffin,5/9/2020,Applied,Referral,Black,Pending
APP01743,OPEN0095,Brett Rangel,5/13/2020,Screen,Referral,White,Pending
APP01744,OPEN0095,Pamela Schultz,5/2/2020,Applied,Referral,White,Pending
APP01745,OPEN0095,Scott Nelson,5/11/2020,Interview,Referral,White,Pending
APP01746,OPEN0095,Tammy Edwards,5/17/2020,Applied,Referral,White,Pending
APP01747,OPEN0095,Virginia Morgan,5/13/2020,Screen,Referral,Asian,Pending
APP01748,OPEN0095,Maureen Sharp,5/3/2020,Screen,Referral,White,Pending
APP01749,OPEN0096,Raymond Briggs,6/30/2020,Applied,LinkedIn,White,Pending
APP01750,OPEN0096,Adam Turner,6/24/2020,Screen,LinkedIn,White,Pending
APP01751,OPEN0096,Lindsay Brown,6/28/2020,Applied,LinkedIn,White,Pending
APP01752,OPEN0096,Terry Cox,6/14/2020,Applied,LinkedIn,White,Pending
APP01753,OPEN0096,Tanya Miller,6/14/2020,Applied,LinkedIn,White,Pending
APP01754,OPEN0096,Michelle Hall,7/5/2020,Applied,LinkedIn,Black,Pending
APP01755,OPEN0096,Chad Gomez,6/15/2020,Applied,LinkedIn,White,Pending
APP01756,OPEN0096,Brian Petersen,6/26/2020,Applied,LinkedIn,White,Pending
APP01757,OPEN0096,Anna Herrera,6/19/2020,Applied,LinkedIn,White,Pending
APP01758,OPEN0096,Michael Harding,6/21/2020,Applied,LinkedIn,Asian,Pending
APP01759,OPEN0096,Caitlin Galvan,7/4/2020,Screen,LinkedIn,White,Pending
APP01760,OPEN0096,Nicholas Lee,6/19/2020,Interview,LinkedIn,White,Pending
APP01761,OPEN0096,Marie Rodriguez,6/15/2020,Applied,LinkedIn,Black,Pending
APP01762,OPEN0096,Jason Johnson,6/28/2020,Screen,LinkedIn,White,Pending
APP01763,OPEN0096,Tracy Buchanan,7/1/2020,Interview,LinkedIn,Asian,Pending
APP01764,OPEN0096,Grace Dunn,6/27/2020,Applied,LinkedIn,White,Pending
APP01765,OPEN0097,Joanna Alvarez,11/3/2019,Applied,LinkedIn,White,Pending
APP01766,OPEN0097,Joan Vasquez,11/2/2019,Screen,LinkedIn,Black,Pending
APP01767,OPEN0097,Ms. Melissa Berry DDS,10/24/2019,Screen,LinkedIn,Asian,Pending
APP01768,OPEN0097,James Brown,11/5/2019,Hired,LinkedIn,Black,Hired
APP01769,OPEN0097,Zachary Bailey,11/11/2019,Interview,LinkedIn,White,Pending
APP01770,OPEN0097,Michael Martin,10/29/2019,Screen,LinkedIn,White,Pending
APP01771,OPEN0097,Dean Flores,10/19/2019,Screen,LinkedIn,Black,Pending
APP01772,OPEN0097,Gina Vasquez,10/17/2019,Applied,LinkedIn,White,Pending
APP01773,OPEN0097,Wayne Gallagher,11/6/2019,Interview,LinkedIn,Black,Pending
APP01774,OPEN0097,Megan Vaughn,11/3/2019,Applied,LinkedIn,White,Pending
APP01775,OPEN0097,Caroline Collier,10/16/2019,Hired,LinkedIn,White,Hired
APP01776,OPEN0097,Devon Baxter,10/23/2019,Offer,LinkedIn,Hispanic,Pending
APP01777,OPEN0097,Katie Williams,10/28/2019,Interview,LinkedIn,Black,Pending
APP01778,OPEN0097,Micheal Rush,11/1/2019,Interview,LinkedIn,White,Pending
APP01779,OPEN0097,Miss Kimberly Mcintosh,10/25/2019,Interview,LinkedIn,White,Pending
APP01780,OPEN0097,Christopher Vaughn,10/14/2019,Screen,LinkedIn,White,Pending
APP01781,OPEN0097,Abigail Salas,11/10/2019,Applied,LinkedIn,Black,Pending
APP01782,OPEN0097,Amy Andrews PhD,10/27/2019,Screen,LinkedIn,White,Pending
APP01783,OPEN0097,Alicia Lyons,10/21/2019,Interview,LinkedIn,Black,Pending
APP01784,OPEN0097,Scott Benson,10/25/2019,Screen,LinkedIn,White,Pending
APP01785,OPEN0098,Ryan Peterson,3/19/2022,Applied,LinkedIn,White,Pending
APP01786,OPEN0098,Karen Carlson,3/22/2022,Screen,LinkedIn,Black,Pending
APP01787,OPEN0098,Lauren Cooper,3/26/2022,Screen,LinkedIn,White,Pending
APP01788,OPEN0098,Shannon Peterson,3/1/2022,Screen,LinkedIn,White,Pending
APP01789,OPEN0098,Deborah Spears,3/5/2022,Applied,LinkedIn,White,Pending
APP01790,OPEN0098,Daniel Herrera,3/6/2022,Applied,LinkedIn,White,Pending
APP01791,OPEN0098,Ashley Johnson,3/1/2022,Applied,LinkedIn,White,Pending
APP01792,OPEN0098,Shelly Long,3/24/2022,Applied,LinkedIn,White,Pending
APP01793,OPEN0098,Patricia Dennis,3/2/2022,Applied,LinkedIn,White,Pending
APP01794,OPEN0098,Claudia Brown,3/22/2022,Screen,LinkedIn,Asian,Pending
APP01795,OPEN0098,Jessica Martin,3/13/2022,Applied,LinkedIn,Black,Pending
APP01796,OPEN0098,Heather Moore,3/9/2022,Screen,LinkedIn,White,Pending
APP01797,OPEN0098,James Phillips,3/16/2022,Screen,LinkedIn,White,Pending
APP01798,OPEN0098,William Mejia,3/19/2022,Screen,LinkedIn,White,Pending
APP01799,OPEN0098,Timothy Watts,3/8/2022,Offer,LinkedIn,White,Pending
APP01800,OPEN0098,John Riddle,3/2/2022,Applied,LinkedIn,Black,Pending
APP01801,OPEN0098,Stephanie Moore,3/5/2022,Screen,LinkedIn,White,Pending
APP01802,OPEN0099,Charles Wade,4/4/2019,Interview,Referral,Hispanic,Pending
APP01803,OPEN0099,Kayla Parker,4/4/2019,Interview,Referral,Asian,Pending
APP01804,OPEN0099,Ian Ware,4/11/2019,Applied,Referral,Black,Pending
APP01805,OPEN0099,Jeremy Curtis,3/25/2019,Applied,Referral,Black,Pending
APP01806,OPEN0099,Thomas Simon,4/10/2019,Interview,Referral,Asian,Pending
APP01807,OPEN0099,Christopher Garcia,3/20/2019,Interview,Referral,White,Pending
APP01808,OPEN0099,Laura Wagner,3/23/2019,Applied,Referral,White,Pending
APP01809,OPEN0099,Dale Meadows,3/24/2019,Interview,Referral,White,Pending
APP01810,OPEN0099,Brandon Cain,3/30/2019,Applied,Referral,White,Pending
APP01811,OPEN0099,Alexander Thomas,4/3/2019,Screen,Referral,Black,Pending
APP01812,OPEN0099,Charles Olson,3/15/2019,Interview,Referral,Asian,Pending
APP01813,OPEN0099,Joshua Wright,4/9/2019,Screen,Referral,White,Pending
APP01814,OPEN0099,Stephanie Marshall,3/31/2019,Screen,Referral,Hispanic,Pending
APP01815,OPEN0099,Cheryl Everett,4/11/2019,Applied,Referral,White,Pending
APP01816,OPEN0099,Jeffrey Pugh,4/6/2019,Applied,Referral,White,Pending
APP01817,OPEN0100,Danielle Nichols,10/19/2023,Interview,LinkedIn,Asian,Pending
APP01818,OPEN0100,Kayla Williams,11/10/2023,Screen,LinkedIn,Hispanic,Pending
APP01819,OPEN0100,Randall Andrews,11/15/2023,Applied,LinkedIn,White,Pending
APP01820,OPEN0100,Seth Herring,10/29/2023,Applied,LinkedIn,Black,Pending
APP01821,OPEN0100,Eric Horton,10/23/2023,Applied,LinkedIn,Asian,Pending
APP01822,OPEN0100,Daniel Brown,11/15/2023,Applied,LinkedIn,Asian,Pending
APP01823,OPEN0100,William Rose,10/30/2023,Applied,LinkedIn,White,Pending
APP01824,OPEN0100,Garrett Cameron,11/5/2023,Applied,LinkedIn,White,Pending
APP01825,OPEN0100,Mr. Brendan Williams,11/8/2023,Applied,LinkedIn,White,Pending
APP01826,OPEN0100,Jamie Jones,10/19/2023,Applied,LinkedIn,Black,Pending
APP01827,OPEN0100,Rebecca Best,10/30/2023,Applied,LinkedIn,Black,Pending
APP01828,OPEN0100,Paul Wallace,10/20/2023,Applied,LinkedIn,White,Pending
